SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
9227938	433	433
9229281	422	422
9230646	458	458
9231860	425	425
9233180	422	422
9234459	433	433
9235652	408	408
9236979	423	423
9238248	431	431
9239481	421	421
9240781	418	418
9242061	426	426
9243348	433	433
9244595	418	418
9245820	410	410
9247070	418	418
9248393	425	425
9249624	426	426
9250903	413	413
9252186	427	427
9253417	425	425
9254716	418	418
9255995	422	422
9257184	414	414
9258524	426	426
9259801	433	433
9261042	423	423
9262354	428	428
9263644	431	431
9264911	422	422
9266192	426	426
9267524	433	433
9268742	427	427
9270053	427	427
9271273	408	408
9272526	426	426
9273864	429	429
9275096	423	423
9276393	425	425
9277713	432	432
9278921	417	417
9280186	410	410
9281512	440	440
9282747	425	425
9284046	417	417
9285367	439	439
9286574	412	412
9287841	416	416
9289091	424	424
9290410	430	430
9291666	421	421
9292915	424	424
9294182	418	418
9295505	434	434
9296757	429	429
9298106	439	439
9299502	451	451
9300843	450	450
9302029	414	414
9303374	430	430
9304734	452	452
9305997	440	440
9307001	468	468
9308173	403	403
9309508	426	426
9310817	437	437
9312097	434	434
9313374	425	425
9314696	435	435
9315952	432	432
9317286	438	438
9318606	425	425
9319840	427	427
9321159	435	435
9322400	416	416
9323679	421	421
9325015	436	436
9326224	423	423
9327561	438	438
9328861	427	427
9330075	415	415
9331379	435	435
9332689	423	423
9333931	429	429
9335272	440	440
9336592	429	429
9337900	437	437
9339152	423	423
9340511	444	444
9341812	441	441
9343104	424	424
9344398	434	434
9345727	448	448
9347009	423	423
9348171	395	395
9349455	431	431
9350728	413	413
9351960	421	421
9353280	430	430
9354600	432	432
9355852	425	425
9357122	430	430
9358424	422	422
9359617	412	412
9360917	421	421
9362257	442	442
9363514	431	431
9364830	441	441
9366151	426	426
9367413	427	427
9368715	441	441
9369994	412	412
9371237	420	420
9372507	431	431
9373786	408	408
9375030	423	423
9376302	422	422
9377620	435	435
9379018	460	460
9380225	422	422
9381534	421	421
9382811	431	431
9384076	423	423
9385400	434	434
9386721	440	440
9387975	432	432
9389290	418	418
9390616	449	449
9391878	428	428
9393180	423	423
9394525	447	447
9395740	421	421
9397052	421	421
9398375	439	439
9399627	433	433
9400954	435	435
9402295	431	431
9403601	452	452
9404888	434	434
9406200	422	422
9407491	439	439
9408816	438	438
9410116	434	434
9411493	449	449
9412801	445	445
9414088	437	437
9415388	420	420
9416687	434	434
9417963	435	435
9419264	425	425
9420604	440	440
9421818	419	419
9423138	423	423
9424388	431	431
9425687	435	435
9426987	425	425
9428249	420	420
9429491	420	420
9430790	419	419
9432072	430	430
9433366	436	436
9434625	410	410
9435873	421	421
9437138	425	425
9438458	431	431
9439804	442	442
9441038	431	431
9442395	437	437
9443778	451	451
9445070	445	445
9446391	448	448
9447741	435	435
9449115	449	449
9450329	428	428
9451705	453	453
9453030	428	428
9454223	415	415
9455543	434	434
9456848	421	421
9458083	430	430
9459418	435	435
9460779	444	444
9462052	436	436
9463350	432	432
9464679	429	429
9465957	429	429
9467188	427	427
9468557	437	437
9469870	442	442
9471143	435	435
9472518	437	437
9473900	464	464
9475134	432	432
9476455	435	435
9477837	443	443
9479259	467	467
9480460	426	426
9481798	445	445
9483139	429	429
9484442	445	445
9485735	431	431
9487083	434	434
9488373	436	436
9489658	444	444
9490978	422	422
9492358	457	457
9493585	426	426
9494912	436	436
9496229	428	428
9497470	426	426
9498771	421	421
9500128	447	447
9501399	445	445
9502740	444	444
9504044	424	424
9505262	419	419
9506565	432	432
9507865	419	419
9509131	431	431
9510399	424	424
9511659	410	410
9513102	468	468
9514357	442	442
9515659	422	422
9516979	439	439
9518246	433	433
9519519	413	413
9520871	440	440
9522139	443	443
9523476	430	430
9524755	427	427
9526006	431	431
9527378	433	433
9528666	434	434
9529860	415	415
9531150	417	417
9532481	439	439
9533743	431	431
9535122	444	444
9536463	446	446
9537692	431	431
9539032	435	435
9540409	449	449
9541667	430	430
9543037	457	457
9544374	436	436
9545660	435	435
9546962	444	444
9548331	443	443
9549691	444	444
9551003	448	448
9552262	421	421
9553596	446	446
9554964	444	444
9556341	465	465
9557704	458	458
9559129	463	463
9560355	421	421
9561685	440	440
9563040	446	446
9564477	473	473
9565751	434	434
9567081	435	435
9568460	462	462
9569775	440	440
9571085	441	441
9572413	439	439
9573684	428	428
9575025	433	433
9576303	434	434
9577587	431	431
9578902	430	430
9580225	446	446
9581504	426	426
9582789	435	435
9584100	427	427
9585394	442	442
9586726	424	424
9588046	438	438
9589260	425	425
9590615	442	442
9591955	438	438
9593149	415	415
9594485	428	428
9595806	438	438
9597025	424	424
9598348	436	436
9599645	422	422
9600899	428	428
9602170	422	422
9603510	432	432
9604802	442	442
9606118	443	443
9607418	420	420
9608694	432	432
9609988	430	430
9611220	417	417
9612533	435	435
9613836	426	426
9615189	447	447
9616449	428	428
9617777	435	435
9619017	421	421
9620337	435	435
9621611	429	429
9622968	436	436
9624211	428	428
9625522	445	445
9626842	427	427
9628161	440	440
9629465	444	444
9630810	434	434
9632079	429	429
9633374	434	434
9634761	455	455
9636117	446	446
9637494	465	465
9638850	463	463
9640219	449	449
9641527	426	426
9642792	435	435
9644074	423	423
9645336	420	420
9646659	439	439
9648031	446	446
9649335	444	444
9650619	438	438
9651919	418	418
9653279	450	450
9654541	435	435
9655877	440	440
9657186	433	433
9658507	439	439
9659848	450	450
9661204	440	440
9662484	438	438
9663792	440	440
9665093	421	421
9666389	430	430
9667714	446	446
9669073	447	447
9670425	455	455
9671716	440	440
9673069	438	438
9674337	427	427
9675529	406	406
9676879	432	432
9678104	424	424
9679398	433	433
9680698	418	418
9681943	423	423
9683254	443	443
9684574	418	418
9685908	445	445
9687146	432	432
9688481	443	443
9689756	414	414
9691047	432	432
9692377	444	444
9693672	430	430
9694900	413	413
9696242	443	443
9697567	440	440
9698875	439	439
9700202	434	434
9701463	434	434
9702768	430	430
9704147	444	444
9705438	441	441
9706744	444	444
9708064	418	418
9709328	434	434
9710579	425	425
9711899	422	422
9713246	450	450
9714495	432	432
9715843	434	434
9717162	439	439
9718384	420	420
9719719	435	435
9721014	425	425
9722242	424	424
9723548	423	423
9724828	422	422
9726041	422	422
9727321	414	414
9728644	436	436
9729966	453	453
9731257	420	420
9732531	427	427
9733821	435	435
9735145	431	431
9736428	437	437
9737703	423	423
9739018	428	428
9740270	429	429
9741597	431	431
9742934	445	445
9744211	436	436
9745543	435	435
9746849	442	442
9748189	442	442
9749498	433	433
9750829	440	440
9752061	420	420
9753371	432	432
9754719	437	437
9755983	438	438
9757303	427	427
9758615	445	445
9759951	444	444
9761359	454	454
9762671	452	452
9763944	432	432
9764980	489	489
9766345	471	471
9767721	447	447
9769082	448	448
9770363	443	443
9771374	478	478
9772712	454	454
9774051	460	460
9775382	431	431
9776723	442	442
9777996	438	438
9779344	450	450
9780667	431	431
9781971	432	432
9783283	442	442
9784611	434	434
9785933	438	438
9787218	434	434
9788485	426	426
9789882	452	452
9791134	431	431
9792457	433	433
9793783	443	443
9795100	440	440
9796430	441	441
9797729	438	438
9799070	442	442
9800390	437	437
9801700	444	444
9803067	445	445
9804387	441	441
9805677	443	443
9807039	433	433
9808334	439	439
9809588	430	430
9810908	422	422
9812242	444	444
9813467	425	425
9814813	437	437
9816139	434	434
9817376	430	430
9818695	427	427
9820056	449	449
9821282	424	424
9822623	436	436
9823966	442	442
9825216	425	425
9826523	433	433
9827856	439	439
9829124	429	429
9830452	440	440
9831807	440	440
9833082	434	434
9834366	436	436
9835709	428	428
9836967	432	432
9838304	448	448
9839625	430	430
9840939	441	441
9842216	436	436
9843535	430	430
9844844	429	429
9846125	438	438
9847430	439	439
9848785	428	428
9850070	440	440
9851339	433	433
9852679	433	433
9853955	429	429
9855208	428	428
9856554	430	430
9857858	437	437
9859100	425	425
9860479	443	443
9861815	445	445
9863100	448	448
9864435	427	427
9865736	436	436
9867039	435	435
9868366	442	442
9869676	436	436
9870975	443	443
9872363	449	449
9873622	425	425
9875002	455	455
9876284	434	434
9877655	438	438
9878933	439	439
9880219	439	439
9881560	436	436
9882876	431	431
9884179	440	440
9885496	442	442
9886837	436	436
9888112	432	432
9889406	439	439
9890747	427	427
9891961	425	425
9893261	433	433
9894606	428	428
9895897	439	439
9897171	435	435
9898510	428	428
9899710	417	417
9900718	469	469
9901945	425	425
9903266	425	425
9904666	456	456
9905981	446	446
9907278	442	442
9908594	432	432
9909896	438	438
9911148	425	425
9912473	431	431
9913791	434	434
9915064	435	435
9916400	440	440
9917697	427	427
9918987	443	443
9920286	426	426
9921562	421	421
9922891	451	451
9924247	443	443
9925513	423	423
9926866	445	445
9928096	424	424
9929420	438	438
9930760	432	432
9932006	429	429
9933006	470	470
9934236	420	420
9935579	452	452
9936928	431	431
9938232	437	437
9939524	445	445
9940884	436	436
9942286	463	463
9943525	429	429
9944820	436	436
9946120	419	419
9947371	428	428
9948713	449	449
9950070	431	431
9951315	430	430
9952635	443	443
9953966	429	429
9955286	438	438
9956558	433	433
9957899	451	451
9959232	438	438
9960579	443	443
9961821	426	426
9963158	446	446
9964560	448	448
9965907	452	452
9967188	440	440
9968522	442	442
9969849	429	429
9971229	460	460
9972476	428	428
9973820	448	448
9975146	431	431
9976494	451	451
9977821	452	452
9979139	426	426
9980456	440	440
9981825	461	461
9983095	423	423
9984456	453	453
9985781	444	444
9987121	440	440
9988408	430	430
9989728	440	440
9991034	433	433
9992338	435	435
9993624	430	430
9994912	428	428
9996231	440	440
9997499	426	426
9998822	435	435
10000142	434	434
