SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
9020736	434	434
9021756	489	489
9022759	484	484
9023795	425	425
9024815	465	465
9025838	461	461
9026855	451	451
9027858	417	417
9028888	425	425
9029888	438	438
9030898	441	441
9031903	420	420
9032905	462	462
9033925	462	462
9034954	470	470
9035955	418	418
9036975	430	430
9038018	452	452
9039027	453	453
9040090	493	493
9041099	473	473
9042111	447	447
9043153	445	445
9044166	491	491
9045181	499	499
9046204	438	438
9047210	443	443
9048215	437	437
9049224	443	443
9050240	426	426
9051301	457	457
9052319	441	441
9053389	450	450
9054393	497	497
9055422	474	474
9056444	419	419
9057454	501	501
9058466	464	464
9059482	464	464
9060523	489	489
9061532	482	482
9062533	470	470
9063560	481	481
9064577	483	483
9065604	444	444
9066608	444	444
9067612	456	456
9068613	437	437
9069621	452	452
9070625	476	476
9071675	477	477
9072767	471	471
9073783	478	478
9074806	429	429
9075818	451	451
9076833	512	512
9077857	436	436
9078869	446	446
9079876	500	500
9080885	492	492
9081892	427	427
9082897	449	449
9083906	455	455
9084922	425	425
9085927	474	474
9086956	498	498
9087958	458	458
9088962	487	487
9089980	505	505
9090983	502	502
9091987	455	455
9092989	497	497
9093999	455	455
9095010	475	475
9096068	474	474
9097115	437	437
9098184	457	457
9099192	495	495
9100204	438	438
9101205	480	480
9102224	473	473
9103255	461	461
9104343	469	469
9105357	466	466
9106367	463	463
9107394	473	473
9108413	465	465
9109473	476	476
9110476	487	487
9111484	466	466
9112489	457	457
9113526	468	468
9114529	460	460
9115538	460	460
9116623	503	503
9117652	507	507
9118656	448	448
9119673	448	448
9120677	481	481
9121686	453	453
9122689	487	487
9123698	493	493
9124715	476	476
9125739	476	476
9126786	515	515
9127932	501	501
9128945	491	491
9129960	500	500
9130992	476	476
9132008	509	509
9133025	488	488
9134070	448	448
9135076	458	458
9136076	455	455
9137093	446	446
9138100	488	488
9139106	488	488
9140115	481	481
9141120	474	474
9142137	476	476
9143140	484	484
9144150	507	507
9145185	463	463
9146204	482	482
9147216	487	487
9148225	493	493
9149234	444	444
9150287	483	483
9151301	474	474
9152317	444	444
9153338	454	454
9154346	469	469
9155351	447	447
9156368	433	433
9157376	458	458
9158434	463	463
9159439	462	462
9160445	422	422
9161488	445	445
9162546	477	477
9163557	469	469
9164559	437	437
9165569	445	445
9166579	469	469
9167596	440	440
9168599	443	443
9169600	461	461
9170615	439	439
9171629	435	435
9172650	449	449
9173665	478	478
9174683	451	451
9175701	458	458
9176710	476	476
9177734	463	463
9178736	467	467
9179859	473	473
9180875	440	440
9181893	440	440
9182948	458	458
9183953	499	499
9184964	464	464
9185977	439	439
9186986	472	472
9187992	458	458
9189009	457	457
9190013	456	456
9191022	461	461
9192024	488	488
9193027	521	521
9194037	488	488
9195039	496	496
9196056	477	477
9197074	490	490
9198078	490	490
9199106	474	474
9200112	458	458
9201126	457	457
9202136	477	477
9203137	496	496
9204150	453	453
9205158	500	500
9206213	460	460
9207239	478	478
9208242	492	492
9209245	459	459
9210325	460	460
9211334	486	486
9212393	462	462
9213402	460	460
9214431	473	473
9215443	480	480
9216444	465	465
9217481	435	435
9218487	433	433
9219500	446	446
9220573	445	445
9221589	457	457
9222606	473	473
9223662	499	499
9224681	489	489
9225698	474	474
9226713	436	436
9227767	450	450
9228787	457	457
9229805	440	440
9230818	426	426
9231827	447	447
9232831	455	455
9233868	442	442
9234870	476	476
9235882	476	476
9236924	464	464
9237938	499	499
9239003	457	457
9240094	432	432
9241116	471	471
9242157	457	457
9243215	474	474
9244218	484	484
9245226	444	444
9246300	453	453
9247351	487	487
9248359	447	447
9249429	439	439
9250437	491	491
9251446	455	455
9252479	448	448
9253483	490	490
9254497	476	476
9255566	473	473
9256580	526	526
9257588	450	450
9258642	457	457
9259642	468	468
9260648	449	449
9261693	441	441
9262764	470	470
9263772	441	441
9264776	477	477
9265799	474	474
9266818	489	489
9267835	445	445
9268844	450	450
9269848	512	512
9270865	460	460
9271884	458	458
9272895	460	460
9273895	452	452
9274904	473	473
9275904	448	448
9276939	476	476
9277954	467	467
9278968	481	481
9279978	467	467
9280984	420	420
9282009	422	422
9283028	409	409
9284040	423	423
9285060	446	446
9286093	475	475
9287094	445	445
9288099	454	454
9289129	427	427
9290146	446	446
9291161	435	435
9292177	431	431
9293189	448	448
9294231	452	452
9295243	450	450
9296261	468	468
9297270	466	466
9298273	433	433
9299277	464	464
9300286	466	466
9301302	451	451
9302307	437	437
9303312	480	480
9304323	436	436
9305353	450	450
9306365	470	470
9307373	431	431
9308445	444	444
9309488	484	484
9310496	460	460
9311516	479	479
9312527	478	478
9313536	473	473
9314546	479	479
9315552	469	469
9316566	454	454
9317570	429	429
9318582	466	466
9319599	475	475
9320612	430	430
9321617	413	413
9322634	475	475
9323635	485	485
9324654	445	445
9325664	461	461
9326675	444	444
9327684	431	431
9328714	447	447
9329728	450	450
9330769	446	446
9331827	435	435
9332835	441	441
9333860	426	426
9334877	460	460
9335887	442	442
9336891	433	433
9337902	467	467
9338917	453	453
9339932	465	465
9340950	478	478
9341959	427	427
9342971	451	451
9344000	479	479
9345005	433	433
9346022	455	455
9347031	512	512
9348046	481	481
9349072	491	491
9350102	445	445
9351136	466	466
9352145	476	476
9353154	441	441
9354187	448	448
9355196	481	481
9356210	453	453
9357225	457	457
9358245	452	452
9359302	446	446
9360312	436	436
9361321	430	430
9362335	425	425
9363355	437	437
9364361	434	434
9365386	452	452
9366412	465	465
9367428	467	467
9368443	444	444
9369463	449	449
9370465	442	442
9371473	457	457
9372488	449	449
9373506	487	487
9374517	450	450
9375525	439	439
9376533	466	466
9377549	454	454
9378555	462	462
9379591	482	482
9380599	469	469
9381605	454	454
9382641	460	460
9383707	451	451
9384725	451	451
9385745	453	453
9386757	438	438
9387768	416	416
9388812	439	439
9389827	482	482
9390832	419	419
9391863	423	423
9392879	503	503
9393890	473	473
9394908	443	443
9395921	442	442
9396923	504	504
9397938	425	425
9398951	457	457
9399960	428	428
9400969	417	417
9401981	428	428
9403014	428	428
9404027	420	420
9405093	461	461
9406105	499	499
9407118	469	469
9408121	466	466
9409135	454	454
9410159	437	437
9411174	420	420
9412191	422	422
9413200	495	495
9414279	457	457
9415281	467	467
9416286	479	479
9417292	470	470
9418311	451	451
9419320	447	447
9420338	445	445
9421341	432	432
9422345	422	422
9423347	430	430
9424371	446	446
9425381	449	449
9426413	458	458
9427427	462	462
9428432	435	435
9429464	445	445
9430472	472	472
9431482	441	441
9432529	445	445
9433633	467	467
9434703	467	467
9435706	471	471
9436725	449	449
9437807	437	437
9438813	465	465
9439829	456	456
9440927	446	446
9441933	441	441
9442941	494	494
9443971	479	479
9444983	501	501
9445987	476	476
9447136	452	452
9448145	503	503
9449162	447	447
9450213	490	490
9451228	498	498
9452244	441	441
9453277	436	436
9454285	500	500
9455306	451	451
9456340	465	465
9457348	508	508
9458367	478	478
9459492	464	464
9460511	514	514
9461525	465	465
9462595	473	473
9463649	457	457
9464677	439	439
9465691	506	506
9466700	489	489
9467716	430	430
9468762	430	430
9469779	457	457
9470802	451	451
9471822	454	454
9472831	472	472
9473853	443	443
9474862	473	473
9475881	446	446
9476892	456	456
9477946	465	465
9478955	495	495
9479964	456	456
9480976	436	436
9481977	461	461
9482986	438	438
9483994	468	468
9485068	445	445
9486097	467	467
9487113	466	466
9488118	480	480
9489131	471	471
9490166	484	484
9491175	471	471
9492205	456	456
9493279	459	459
9494307	475	475
9495311	484	484
9496329	503	503
9497373	475	475
9498380	462	462
9499453	485	485
9500462	463	463
9501477	432	432
9502484	485	485
9503486	495	495
9504517	468	468
9505588	460	460
9506603	507	507
9507609	465	465
9508644	474	474
9509653	490	490
9510667	450	450
9511749	473	473
9512763	495	495
9513783	481	481
9514792	492	492
9515809	503	503
9516833	463	463
9517850	483	483
9518856	484	484
9519930	465	465
9520956	492	492
9521969	498	498
9523012	473	473
9524020	488	488
9525039	476	476
9526062	483	483
9527082	481	481
9528085	491	491
9529180	443	443
9530194	453	453
9531197	456	456
9532252	445	445
9533255	467	467
9534274	489	489
9535282	467	467
9536282	492	492
9537285	512	512
9538332	461	461
9539392	458	458
9540399	475	475
9541415	448	448
9542473	457	457
9543487	485	485
9544515	457	457
9545570	473	473
9546579	493	493
9547586	479	479
9548636	472	472
9549646	509	509
9550653	455	455
9551687	474	474
9552733	509	509
9553738	431	431
9554816	469	469
9555825	489	489
9556866	449	449
9557879	445	445
9558901	456	456
9559910	468	468
9560915	422	422
9561952	458	458
9562957	468	468
9563966	458	458
9564978	460	460
9565981	452	452
9567011	475	475
9568021	477	477
9569030	484	484
9570041	429	429
9571115	464	464
9572124	493	493
9573133	448	448
9574138	423	423
9575195	465	465
9576204	435	435
9577217	451	451
9578221	446	446
9579230	442	442
9580267	425	425
9581278	463	463
9582296	435	435
9583318	423	423
9584328	457	457
9585337	444	444
9586342	431	431
9587351	463	463
9588360	441	441
9589419	421	421
9590438	456	456
9591440	452	452
9592447	460	460
9593474	458	458
9594494	457	457
9595536	425	425
9596547	475	475
9597555	463	463
9598569	430	430
9599577	444	444
9600591	483	483
9601599	444	444
9602633	442	442
9603641	450	450
9604655	464	464
9605655	435	435
9606671	457	457
9607684	472	472
9608706	457	457
9609722	492	492
9610723	506	506
9611731	431	431
9612740	442	442
9613748	479	479
9614756	447	447
9615759	457	457
9616769	468	468
9617778	488	488
9618809	438	438
9619819	454	454
9620828	478	478
9621837	438	438
9622864	446	446
9623874	487	487
9624882	465	465
9625977	471	471
9627006	483	483
9628015	445	445
9629028	454	454
9630036	471	471
9631049	438	438
9632078	448	448
9633091	478	478
9634103	444	444
9635112	446	446
9636121	452	452
9637123	438	438
9638143	479	479
9639155	476	476
9640204	458	458
9641214	428	428
9642226	479	479
9643227	458	458
9644260	479	479
9645263	503	503
9646275	506	506
9647311	468	468
9648358	466	466
9649366	458	458
9650422	445	445
9651441	473	473
9652442	452	452
9653489	436	436
9654505	453	453
9655513	441	441
9656574	438	438
9657577	460	460
9658595	473	473
9659650	486	486
9660684	493	493
9661693	444	444
9662701	428	428
9663721	457	457
9664739	473	473
9665752	451	451
9666758	449	449
9667762	449	449
9668818	450	450
9669859	453	453
9670874	475	475
9671876	461	461
9672893	438	438
9673899	445	445
9674912	450	450
9675923	461	461
9676969	432	432
9677978	442	442
9679028	410	410
9680041	432	432
9681049	447	447
9682055	450	450
9683107	457	457
9684120	478	478
9685137	454	454
9686144	442	442
9687155	429	429
9688168	449	449
9689233	453	453
9690288	450	450
9691300	452	452
9692328	449	449
9693337	438	438
9694337	425	425
9695378	445	445
9696430	442	442
9697449	452	452
9698456	447	447
9699471	430	430
9700484	468	468
9701495	453	453
9702517	446	446
9703521	447	447
9704577	457	457
9705715	476	476
9706718	525	525
9707727	464	464
9708766	455	455
9709767	500	500
9710796	451	451
9711825	450	450
9712838	491	491
9713847	452	452
9714933	449	449
9715947	453	453
9716963	433	433
9718012	439	439
9719049	478	478
9720060	441	441
9721063	440	440
9722064	451	451
9723078	472	472
9724114	459	459
9725121	469	469
9726138	468	468
9727152	440	440
9728159	445	445
9729168	444	444
9730203	416	416
9731209	459	459
9732226	460	460
9733254	443	443
9734283	453	453
9735326	475	475
9736337	441	441
9737358	453	453
9738369	457	457
9739387	434	434
9740405	446	446
9741419	463	463
9742481	446	446
9743512	427	427
9744520	436	436
9745578	444	444
9746635	439	439
9747648	441	441
9748665	440	440
9749675	458	458
9750686	483	483
9751700	463	463
9752705	457	457
9753706	464	464
9754720	450	450
9755727	458	458
9756731	454	454
9757737	482	482
9758738	432	432
9759782	450	450
9760801	487	487
9761806	461	461
9762812	468	468
9763821	493	493
9764845	470	470
9765924	466	466
9766926	453	453
9767929	474	474
9768935	456	456
9769942	468	468
9770946	465	465
9771986	467	467
9773003	515	515
9774017	456	456
9775032	455	455
9776033	505	505
9777055	469	469
9778083	467	467
9779118	509	509
9780127	481	481
9781144	466	466
9782157	483	483
9783169	478	478
9784174	478	478
9785175	451	451
9786191	466	466
9787205	440	440
9788224	442	442
9789249	434	434
9790262	450	450
9791297	437	437
9792305	451	451
9793383	462	462
9794418	499	499
9795427	464	464
9796490	454	454
9797490	471	471
9798493	454	454
9799540	463	463
9800555	466	466
9801563	496	496
9802591	443	443
9803610	476	476
9804634	495	495
9805643	458	458
9806661	444	444
9807679	473	473
9808746	453	453
9809753	475	475
9810756	515	515
9811763	499	499
9812831	510	510
9813834	511	511
9814854	469	469
9815861	469	469
9816885	468	468
9817920	465	465
9818932	492	492
9819936	458	458
9820946	467	467
9821964	452	452
9822979	452	452
9824031	460	460
9825033	476	476
9826039	481	481
9827047	453	453
9828065	458	458
9829123	454	454
9830129	469	469
9831132	463	463
9832133	469	469
9833143	453	453
9834217	460	460
9835232	494	494
9836250	453	453
9837268	454	454
9838280	501	501
9839289	464	464
9840389	446	446
9841398	476	476
9842406	457	457
9843439	431	431
9844456	493	493
9845457	478	478
9846472	473	473
9847472	439	439
9848474	445	445
9849483	430	430
9850502	441	441
9851510	447	447
9852516	453	453
9853576	458	458
9854594	468	468
9855603	438	438
9856639	446	446
9857653	463	463
9858734	470	470
9859747	456	456
9860751	479	479
9861759	456	456
9862817	427	427
9863825	468	468
9864830	449	449
9865868	408	408
9866876	447	447
9867885	463	463
9868893	428	428
9869906	451	451
9870915	435	435
9871948	433	433
9872957	425	425
9874006	414	414
9875015	417	417
9876044	414	414
9877063	430	430
9878080	428	428
9879093	448	448
9880102	455	455
9881110	424	424
9882115	473	473
9883128	471	471
9884181	435	435
9885202	461	461
9886220	436	436
9887232	467	467
9888236	474	474
9889249	469	469
9890273	447	447
9891307	436	436
9892339	417	417
9893346	468	468
9894359	494	494
9895390	473	473
9896397	459	459
9897409	483	483
9898495	471	471
9899509	486	486
9900516	449	449
9901525	454	454
9902537	459	459
9903555	471	471
9904588	437	437
9905600	471	471
9906608	466	466
9907717	439	439
9908726	467	467
9909745	444	444
9910747	479	479
9911780	459	459
9912781	443	443
9913798	445	445
9914807	492	492
9915809	440	440
9916889	479	479
9917893	459	459
9918903	443	443
9920022	441	441
9921030	480	480
9922031	425	425
9923052	446	446
9924107	490	490
9925116	464	464
9926133	471	471
9927161	445	445
9928175	462	462
9929210	447	447
9930225	435	435
9931236	473	473
9932251	433	433
9933258	442	442
9934265	467	467
9935269	457	457
9936277	456	456
9937309	435	435
9938319	459	459
9939324	420	420
9940401	444	444
9941408	480	480
9942417	447	447
9943425	430	430
9944441	446	446
9945445	449	449
9946458	432	432
9947513	441	441
9948540	456	456
9949562	458	458
9950579	467	467
9951605	435	435
9952629	475	475
9953659	461	461
9954676	452	452
9955685	459	459
9956709	470	470
9957727	515	515
9958773	442	442
9959799	479	479
9960802	531	531
9961822	467	467
9962927	428	428
9963946	468	468
9964955	434	434
9965977	449	449
9966997	472	472
9968016	443	443
9969028	438	438
9970057	444	444
9971063	455	455
9972066	486	486
9973081	489	489
9974103	450	450
9975117	452	452
9976146	475	475
9977158	462	462
9978168	463	463
9979168	438	438
9980200	438	438
9981218	435	435
9982219	464	464
9983243	445	445
9984263	447	447
9985272	453	453
9986305	459	459
9987323	454	454
9988325	476	476
9989337	435	435
9990347	444	444
9991350	444	444
9992364	432	432
9993374	443	443
9994376	453	453
9995392	450	450
9996425	477	477
9997454	445	445
9998465	439	439
9999530	455	455
